,dataset_name,category,label,cnt,mx,ag
566,brightening_attack_100,scene,ice_cream_parlor-s,1,0.01616702406823731,0.01616702406823731
567,brightening_attack_100,scene,ice_skating_rink-indoor-s,3,0.08901105604459764,0.06552661817375445
568,brightening_attack_100,scene,islet-s,1,0.041878567413896735,0.041878567413896735
569,brightening_attack_100,scene,jacuzzi-indoor-s,3,0.12544634738274565,0.09542631941129155
570,brightening_attack_100,scene,junk_pile-s,1,0.06765359478910696,0.06765359478910696
571,brightening_attack_100,scene,kasbah-s,1,0.06884281895574679,0.06884281895574679
572,brightening_attack_100,scene,kitchen-s,2,0.030660638263325813,0.030461974074726932
573,brightening_attack_100,scene,landing_deck-s,1,0.04543793419583825,0.04543793419583825
574,brightening_attack_100,scene,laundromat-s,1,0.12774447410472645,0.12774447410472645
575,brightening_attack_100,scene,lighthouse-s,1,0.10616121185092572,0.10616121185092572
576,brightening_attack_100,scene,living_room-s,3,0.07059785230090837,0.06483005695758158
577,brightening_attack_100,scene,lobby-s,2,0.04609603886610195,0.038116749954152415
578,brightening_attack_100,scene,locker_room-s,1,0.05308815227034438,0.05308815227034438
579,brightening_attack_100,scene,marsh-s,1,0.06235375436966361,0.06235375436966361
580,brightening_attack_100,scene,martial_arts_gym-s,2,0.04718778295618906,0.042998053526212734
581,brightening_attack_100,scene,medina-s,1,0.07146195725871833,0.07146195725871833
582,brightening_attack_100,scene,mosque-outdoor-s,1,0.0627804522008223,0.0627804522008223
583,brightening_attack_100,scene,mountain-s,1,0.06544306561072426,0.06544306561072426
584,brightening_attack_100,scene,mountain_snowy-s,2,0.13916926962003814,0.1257359570369663
585,brightening_attack_100,scene,nursery-s,6,0.16067578346245084,0.08132638241580321
586,brightening_attack_100,scene,oast_house-s,1,0.053542397711184714,0.053542397711184714
587,brightening_attack_100,scene,office-s,1,0.15546589054989635,0.15546589054989635
588,brightening_attack_100,scene,operating_room-s,2,0.07114370697645303,0.0543290994831675
589,brightening_attack_100,scene,orchard-s,1,0.1026256205091703,0.1026256205091703
590,brightening_attack_100,scene,pantry-s,1,0.06140035298407055,0.06140035298407055
591,brightening_attack_100,scene,park-s,2,0.07330305523311507,0.06968039516674196
592,brightening_attack_100,scene,parking_garage-indoor-s,2,0.06580753576961877,0.053432379366559854
593,brightening_attack_100,scene,playground-s,2,0.1335907059326175,0.13213036699909173
594,brightening_attack_100,scene,playroom-s,2,0.06633736251463948,0.06427780116606613
595,brightening_attack_100,scene,plaza-s,1,0.028707229420629757,0.028707229420629757
596,brightening_attack_100,scene,poolroom-home-s,7,0.14553706638001224,0.08295992857268085
597,brightening_attack_100,scene,reception-s,5,0.10824804360951144,0.07113577818400525
598,brightening_attack_100,scene,river-s,1,0.050798086812731694,0.050798086812731694
599,brightening_attack_100,scene,rope_bridge-s,1,0.027155526538568463,0.027155526538568463
600,brightening_attack_100,scene,roundabout-s,1,0.03959998258106477,0.03959998258106477
601,brightening_attack_100,scene,rubble-s,1,0.0987298268382662,0.0987298268382662
602,brightening_attack_100,scene,sandbox-s,3,0.10081557554396474,0.06533429303301469
603,brightening_attack_100,scene,sauna-s,1,0.16467466589106394,0.16467466589106394
604,brightening_attack_100,scene,shed-s,1,0.048145846228128064,0.048145846228128064
605,brightening_attack_100,scene,shoe_shop-s,3,0.14826403149764475,0.09433246871160944
606,brightening_attack_100,scene,skyscraper-s,3,0.20311699730214453,0.14578745207505714
607,brightening_attack_100,scene,slum-s,1,0.04211635722476684,0.04211635722476684
608,brightening_attack_100,scene,stadium-baseball-s,1,0.06367150369340803,0.06367150369340803
609,brightening_attack_100,scene,staircase-s,1,0.19737462733057445,0.19737462733057445
610,brightening_attack_100,scene,street-s,9,0.07314207244030871,0.05609643842214784
611,brightening_attack_100,scene,subway_interior-s,1,0.11498599254988368,0.11498599254988368
612,brightening_attack_100,scene,supermarket-s,3,0.09229940687849746,0.07625623358117359
613,brightening_attack_100,scene,swimming_pool-outdoor-s,1,0.07228212186161552,0.07228212186161552
614,brightening_attack_100,scene,theater-indoor_procenium-s,2,0.04588261910095662,0.04162894171397087
615,brightening_attack_100,scene,tower-s,1,0.0492984350770594,0.0492984350770594
616,brightening_attack_100,scene,vineyard-s,1,0.06348181936929814,0.06348181936929814
617,brightening_attack_100,scene,volleyball_court-outdoor-s,1,0.054468528008109966,0.054468528008109966
618,brightening_attack_100,scene,waiting_room-s,1,0.04238185081220376,0.04238185081220376
619,brightening_attack_100,scene,warehouse-indoor-s,1,0.08913746965419722,0.08913746965419722
620,brightening_attack_100,scene,water_tower-s,2,0.07898831193715271,0.058553877051108295
621,brightening_attack_100,scene,waterfall-block-s,2,0.050107372091807885,0.04873321220801294
622,brightening_attack_100,scene,wheat_field-s,1,0.12560838253865314,0.12560838253865314
623,brightening_attack_100,scene,windmill-s,3,0.10408541501188467,0.09487905609291324
624,brightening_attack_100,scene,window_seat-s,1,0.030236720119908106,0.030236720119908106
625,brightening_attack_100,scene,youth_hostel-s,2,0.03766548754640207,0.03757429949289563
626,brightening_attack_100,scene,zen_garden-s,2,0.19838770665063246,0.15335946860995112
627,brightening_attack_100,texture,banded,2,0.08068649588992904,0.06475847051369374
628,brightening_attack_100,texture,bumpy,1,0.09113136928851556,0.09113136928851556
629,brightening_attack_100,texture,chequered,4,0.10000265560921573,0.07188520413926122
630,brightening_attack_100,texture,cobwebbed,2,0.08939286704794001,0.07292185928380152
631,brightening_attack_100,texture,cracked,2,0.05536278444213027,0.04581607543899493
632,brightening_attack_100,texture,crosshatched,1,0.057590066767158415,0.057590066767158415
633,brightening_attack_100,texture,fibrous,1,0.0999533436735454,0.0999533436735454
634,brightening_attack_100,texture,flecked,3,0.0609266384051109,0.052174619087651496
635,brightening_attack_100,texture,freckled,3,0.12807291020849199,0.08136303724064459
636,brightening_attack_100,texture,gauzy,1,0.03867701842893603,0.03867701842893603
637,brightening_attack_100,texture,grid,2,0.12192606543932988,0.08615578594777175
638,brightening_attack_100,texture,grooved,1,0.06708124276440121,0.06708124276440121
639,brightening_attack_100,texture,interlaced,4,0.1225245879851143,0.08793390584251151
640,brightening_attack_100,texture,lacelike,2,0.0731631200504931,0.06897388139288313
641,brightening_attack_100,texture,lined,2,0.10252835913444584,0.09984691756796378
642,brightening_attack_100,texture,paisley,1,0.09666941809258653,0.09666941809258653
643,brightening_attack_100,texture,potholed,2,0.06352561664027166,0.06138588691648109
644,brightening_attack_100,texture,spiralled,2,0.07097510647967921,0.05496898567990016
645,brightening_attack_100,texture,stained,1,0.03715996155242587,0.03715996155242587
646,brightening_attack_100,texture,stratified,3,0.14284317446430753,0.11626262818894588
647,brightening_attack_100,texture,striped,2,0.11499278792502107,0.08145628865032951
648,brightening_attack_100,texture,waffled,2,0.05076844514241278,0.04579451054907423
649,brightening_attack_100,texture,woven,1,0.04230564124556987,0.04230564124556987
650,brightening_attack_100_dilate_10,color,red-c,1,0.04297203575568116,0.04297203575568116
651,brightening_attack_100_dilate_10,object,airplane,6,0.11007776935015556,0.08007460580792743
652,brightening_attack_100_dilate_10,object,bed,5,0.13976648738498665,0.07703469615891083
653,brightening_attack_100_dilate_10,object,bedclothes,1,0.039203063885267266,0.039203063885267266
654,brightening_attack_100_dilate_10,object,bench,1,0.03938508530656384,0.03938508530656384
655,brightening_attack_100_dilate_10,object,bicycle,1,0.06791586133303182,0.06791586133303182
656,brightening_attack_100_dilate_10,object,bird,4,0.0672329869958067,0.0567739345058908
657,brightening_attack_100_dilate_10,object,boat,1,0.14254074986713214,0.14254074986713214
658,brightening_attack_100_dilate_10,object,book,3,0.10977178459315454,0.08341202988700254
659,brightening_attack_100_dilate_10,object,bottle,1,0.0818346094898648,0.0818346094898648
660,brightening_attack_100_dilate_10,object,building,2,0.03158004187188822,0.029758254984721656
661,brightening_attack_100_dilate_10,object,bus,7,0.24292191691899376,0.15875821056847256
662,brightening_attack_100_dilate_10,object,car,4,0.2706812067925056,0.14219499931908694
663,brightening_attack_100_dilate_10,object,case,1,0.04486978621497975,0.04486978621497975
664,brightening_attack_100_dilate_10,object,cat,6,0.1435913426357053,0.07897502435475848
665,brightening_attack_100_dilate_10,object,chair,1,0.05249857465411747,0.05249857465411747
666,brightening_attack_100_dilate_10,object,curtain,1,0.05329349382523672,0.05329349382523672
667,brightening_attack_100_dilate_10,object,dog,4,0.2336503462650255,0.10156606030978056
668,brightening_attack_100_dilate_10,object,fence,1,0.05546995627784845,0.05546995627784845
669,brightening_attack_100_dilate_10,object,fireplace,1,0.04721643817218834,0.04721643817218834
670,brightening_attack_100_dilate_10,object,flower,1,0.07860711137231854,0.07860711137231854
671,brightening_attack_100_dilate_10,object,grass,4,0.10667360411748546,0.07276325023652587
672,brightening_attack_100_dilate_10,object,horse,5,0.15827031586295154,0.12348219877635244
673,brightening_attack_100_dilate_10,object,house,9,0.1582751553594778,0.06865787427347139
674,brightening_attack_100_dilate_10,object,motorbike,2,0.06972122124010678,0.0681066351557629
675,brightening_attack_100_dilate_10,object,mountain,3,0.09484573463434698,0.08811696761256216
676,brightening_attack_100_dilate_10,object,person,3,0.06569545360000821,0.04429767630866427
677,brightening_attack_100_dilate_10,object,plant,4,0.07864287799562701,0.05596437421337492
678,brightening_attack_100_dilate_10,object,pool table,3,0.1237104063598544,0.0988925041343211
679,brightening_attack_100_dilate_10,object,pottedplant,1,0.0648398644615858,0.0648398644615858
680,brightening_attack_100_dilate_10,object,road,2,0.04117785819555583,0.038096258016982236
681,brightening_attack_100_dilate_10,object,rock,3,0.051968912144522636,0.03957291567563389
682,brightening_attack_100_dilate_10,object,sea,2,0.11964799353589033,0.09251833441512514
683,brightening_attack_100_dilate_10,object,seat,1,0.07613348821626595,0.07613348821626595
684,brightening_attack_100_dilate_10,object,shelf,1,0.04891751233153727,0.04891751233153727
685,brightening_attack_100_dilate_10,object,sink,3,0.10895116462751292,0.08508321917156443
686,brightening_attack_100_dilate_10,object,sky,1,0.033289489120783014,0.033289489120783014
687,brightening_attack_100_dilate_10,object,skyscraper,1,0.07586632541155285,0.07586632541155285
688,brightening_attack_100_dilate_10,object,snow,1,0.08440603383329909,0.08440603383329909
689,brightening_attack_100_dilate_10,object,sofa,1,0.1041888672262106,0.1041888672262106
690,brightening_attack_100_dilate_10,object,stove,2,0.08544305769961956,0.06568051997658012
691,brightening_attack_100_dilate_10,object,tent,2,0.08241011713663295,0.06522737643559659
692,brightening_attack_100_dilate_10,object,toilet,2,0.08219317758389695,0.05466564006275639
693,brightening_attack_100_dilate_10,object,track,1,0.06410261139319183,0.06410261139319183
694,brightening_attack_100_dilate_10,object,train,7,0.2691486083898028,0.10059187055778014
695,brightening_attack_100_dilate_10,object,tree,5,0.0594486070409364,0.04946650569623913
696,brightening_attack_100_dilate_10,object,washer,1,0.044400815470977566,0.044400815470977566
697,brightening_attack_100_dilate_10,object,water,3,0.20235659767349895,0.11522274142432253
698,brightening_attack_100_dilate_10,object,windowpane,1,0.0475949786292055,0.0475949786292055
699,brightening_attack_100_dilate_10,object,work surface,1,0.04635874016301991,0.04635874016301991
700,brightening_attack_100_dilate_10,part,body,4,0.09001878192200924,0.07446922593467671
701,brightening_attack_100_dilate_10,part,coach,4,0.09983145225729123,0.07229996786838269
702,brightening_attack_100_dilate_10,part,crosswalk,2,0.12248916796532733,0.11135231741705098
703,brightening_attack_100_dilate_10,part,garage door,1,0.04192877485582271,0.04192877485582271
704,brightening_attack_100_dilate_10,part,hair,1,0.03520034431944452,0.03520034431944452
705,brightening_attack_100_dilate_10,part,head,2,0.080145039297369,0.06251021333212967
706,brightening_attack_100_dilate_10,part,headboard,2,0.03519069837542979,0.03024969078922648
707,brightening_attack_100_dilate_10,part,screen,5,0.18536519748580627,0.08420712089690599
708,brightening_attack_100_dilate_10,part,shop window,2,0.07565276922858148,0.06976866532661526
709,brightening_attack_100_dilate_10,part,water tank,1,0.036501956455232576,0.036501956455232576
710,brightening_attack_100_dilate_10,part,wheel,4,0.2353498632029255,0.0997570974190835
711,brightening_attack_100_dilate_10,scene,abbey-s,1,0.04109938648249967,0.04109938648249967
712,brightening_attack_100_dilate_10,scene,airplane_cabin-s,3,0.10759926939874864,0.07604604836360812
713,brightening_attack_100_dilate_10,scene,airport_terminal-s,8,0.098800793457282,0.07155309297808907
714,brightening_attack_100_dilate_10,scene,alley-s,6,0.11048185217102878,0.05827011191147086
715,brightening_attack_100_dilate_10,scene,amphitheater-s,2,0.10640351414083868,0.08737207420297616
716,brightening_attack_100_dilate_10,scene,amusement_park-s,2,0.09009246173365623,0.06741797502577515
717,brightening_attack_100_dilate_10,scene,aqueduct-s,1,0.0444048662612995,0.0444048662612995
718,brightening_attack_100_dilate_10,scene,arch-s,1,0.032210362520404164,0.032210362520404164
719,brightening_attack_100_dilate_10,scene,archive-s,1,0.034359444822585884,0.034359444822585884
720,brightening_attack_100_dilate_10,scene,arrival_gate-outdoor-s,1,0.08844068943526381,0.08844068943526381
721,brightening_attack_100_dilate_10,scene,art_gallery-s,4,0.24695722524768454,0.11327378660843593
722,brightening_attack_100_dilate_10,scene,attic-s,4,0.16361091005764214,0.11304076788344872
723,brightening_attack_100_dilate_10,scene,auditorium-s,4,0.13485387887146974,0.09520564970400511
724,brightening_attack_100_dilate_10,scene,badlands-s,1,0.0845824890752298,0.0845824890752298
725,brightening_attack_100_dilate_10,scene,bakery-shop-s,8,0.16788517507770695,0.0738985435720813
726,brightening_attack_100_dilate_10,scene,balcony-interior-s,1,0.09843850166522948,0.09843850166522948
727,brightening_attack_100_dilate_10,scene,ball_pit-s,3,0.12157537829432295,0.06835001594968017
728,brightening_attack_100_dilate_10,scene,bank_vault-s,1,0.059265232269991724,0.059265232269991724
729,brightening_attack_100_dilate_10,scene,bar-s,1,0.04398970770078037,0.04398970770078037
730,brightening_attack_100_dilate_10,scene,bathroom-s,5,0.07770317142669629,0.05735065739208904
731,brightening_attack_100_dilate_10,scene,batters_box-s,1,0.05928116112972918,0.05928116112972918
732,brightening_attack_100_dilate_10,scene,beach-s,3,0.14794444949171806,0.10035219339378883
733,brightening_attack_100_dilate_10,scene,bookstore-s,1,0.05471143485622639,0.05471143485622639
734,brightening_attack_100_dilate_10,scene,booth-indoor-s,1,0.05286795169464454,0.05286795169464454
735,brightening_attack_100_dilate_10,scene,bow_window-outdoor-s,1,0.035941233931945475,0.035941233931945475
736,brightening_attack_100_dilate_10,scene,bowling_alley-s,3,0.13023899425260824,0.08273281479258916
737,brightening_attack_100_dilate_10,scene,boxing_ring-s,2,0.07286269215439192,0.061924093676272815
738,brightening_attack_100_dilate_10,scene,bridge-s,2,0.04070920727060125,0.03718749375406198
739,brightening_attack_100_dilate_10,scene,bullring-s,3,0.06704334223609157,0.056107497745851165
740,brightening_attack_100_dilate_10,scene,bus_interior-s,3,0.1091307499528028,0.07100991046569909
741,brightening_attack_100_dilate_10,scene,butchers_shop-s,1,0.0987296840023705,0.0987296840023705
742,brightening_attack_100_dilate_10,scene,car_interior-backseat-s,3,0.17018854203301118,0.11238754469059599
743,brightening_attack_100_dilate_10,scene,carrousel-s,4,0.14308087134247113,0.09432374511562296
744,brightening_attack_100_dilate_10,scene,casino-indoor-s,1,0.07060022891014288,0.07060022891014288
745,brightening_attack_100_dilate_10,scene,castle-s,4,0.09436268081832001,0.06925870215446633
746,brightening_attack_100_dilate_10,scene,cathedral-indoor-s,2,0.052847222945910925,0.052073335906513335
747,brightening_attack_100_dilate_10,scene,catwalk-s,1,0.09127918793864104,0.09127918793864104
748,brightening_attack_100_dilate_10,scene,cemetery-s,3,0.08758223811634039,0.07320889825328307
749,brightening_attack_100_dilate_10,scene,childs_room-s,3,0.09765425010911076,0.0632206692432215
750,brightening_attack_100_dilate_10,scene,church-outdoor-s,1,0.029279611707025158,0.029279611707025158
751,brightening_attack_100_dilate_10,scene,classroom-s,4,0.17568905753754885,0.09377959323867595
752,brightening_attack_100_dilate_10,scene,cloister-indoor-s,2,0.10073764683617284,0.07628197179313322
753,brightening_attack_100_dilate_10,scene,closet-s,9,0.2502452250767733,0.09292910687469849
754,brightening_attack_100_dilate_10,scene,coast-s,2,0.08154947499567529,0.06528494917598796
755,brightening_attack_100_dilate_10,scene,cockpit-s,8,0.12580848979143328,0.10004078904483805
756,brightening_attack_100_dilate_10,scene,conference_room-s,8,0.12835353160510388,0.07797662435398396
757,brightening_attack_100_dilate_10,scene,corridor-s,8,0.09506120204079793,0.05459152546272905
758,brightening_attack_100_dilate_10,scene,creek-s,2,0.10389630573644376,0.08818390859261896
759,brightening_attack_100_dilate_10,scene,crevasse-s,2,0.09134348802605008,0.07542297305716551
760,brightening_attack_100_dilate_10,scene,cubicle-office-s,1,0.04034252546970902,0.04034252546970902
761,brightening_attack_100_dilate_10,scene,desert-sand-s,2,0.13611321507755642,0.0915148676703211
762,brightening_attack_100_dilate_10,scene,dining_room-s,4,0.046911216490663016,0.03983694556835794
763,brightening_attack_100_dilate_10,scene,dorm_room-s,1,0.018980578433974316,0.018980578433974316
764,brightening_attack_100_dilate_10,scene,elevator-door-s,1,0.08405920179334456,0.08405920179334456
765,brightening_attack_100_dilate_10,scene,elevator_shaft-s,1,0.07215779615762223,0.07215779615762223
766,brightening_attack_100_dilate_10,scene,excavation-s,2,0.0757422837695106,0.05083996907320695
767,brightening_attack_100_dilate_10,scene,fairway-s,1,0.05112815220947746,0.05112815220947746
768,brightening_attack_100_dilate_10,scene,field-cultivated-s,4,0.0751882869053494,0.05842976590726096
769,brightening_attack_100_dilate_10,scene,field-wild-s,1,0.03911547627189083,0.03911547627189083
770,brightening_attack_100_dilate_10,scene,fire_escape-s,1,0.075297204337568,0.075297204337568
771,brightening_attack_100_dilate_10,scene,forest-broadleaf-s,1,0.08797144172786885,0.08797144172786885
772,brightening_attack_100_dilate_10,scene,forest_path-s,1,0.06355279290424486,0.06355279290424486
773,brightening_attack_100_dilate_10,scene,fountain-s,1,0.07115275990985119,0.07115275990985119
774,brightening_attack_100_dilate_10,scene,galley-s,1,0.05758826843015076,0.05758826843015076
775,brightening_attack_100_dilate_10,scene,garage-indoor-s,1,0.060605824001532436,0.060605824001532436
776,brightening_attack_100_dilate_10,scene,gas_station-s,4,0.05091174219653458,0.04362534218118543
777,brightening_attack_100_dilate_10,scene,gazebo-exterior-s,2,0.06807729160012775,0.061429153057084636
778,brightening_attack_100_dilate_10,scene,golf_course-s,1,0.049854576327398585,0.049854576327398585
779,brightening_attack_100_dilate_10,scene,greenhouse-indoor-s,3,0.11503241176246914,0.09077980882229124
780,brightening_attack_100_dilate_10,scene,gymnasium-indoor-s,3,0.09067070615700802,0.0764073697349259
781,brightening_attack_100_dilate_10,scene,harbor-s,2,0.04757741128229867,0.04645950893289
782,brightening_attack_100_dilate_10,scene,heliport-s,1,0.04022788974899831,0.04022788974899831
783,brightening_attack_100_dilate_10,scene,highway-s,9,0.1917411918697088,0.07528987846112048
784,brightening_attack_100_dilate_10,scene,home_theater-s,1,0.04009664463155881,0.04009664463155881
785,brightening_attack_100_dilate_10,scene,hospital-s,1,0.02842653151627277,0.02842653151627277
786,brightening_attack_100_dilate_10,scene,ice_cream_parlor-s,1,0.016344044078209562,0.016344044078209562
787,brightening_attack_100_dilate_10,scene,ice_skating_rink-indoor-s,3,0.08896019066993756,0.0652701048337543
788,brightening_attack_100_dilate_10,scene,islet-s,1,0.04174293057823178,0.04174293057823178
789,brightening_attack_100_dilate_10,scene,jacuzzi-indoor-s,3,0.12534605690901562,0.09530289121282388
790,brightening_attack_100_dilate_10,scene,junk_pile-s,1,0.0670095650112922,0.0670095650112922
791,brightening_attack_100_dilate_10,scene,kasbah-s,1,0.06864671879885824,0.06864671879885824
792,brightening_attack_100_dilate_10,scene,kitchen-s,3,0.03271540069252918,0.03114490261205359
793,brightening_attack_100_dilate_10,scene,laundromat-s,1,0.12819961315280465,0.12819961315280465
794,brightening_attack_100_dilate_10,scene,lighthouse-s,1,0.10603575296954483,0.10603575296954483
795,brightening_attack_100_dilate_10,scene,living_room-s,3,0.07061230412775614,0.06417984870661035
796,brightening_attack_100_dilate_10,scene,lobby-s,2,0.04626520119067544,0.03822753797001019
797,brightening_attack_100_dilate_10,scene,locker_room-s,1,0.052975363166565585,0.052975363166565585
798,brightening_attack_100_dilate_10,scene,marsh-s,1,0.062295323251278636,0.062295323251278636
799,brightening_attack_100_dilate_10,scene,martial_arts_gym-s,1,0.03592758418286099,0.03592758418286099
800,brightening_attack_100_dilate_10,scene,medina-s,1,0.07154014956833077,0.07154014956833077
801,brightening_attack_100_dilate_10,scene,mosque-outdoor-s,1,0.06281815164359379,0.06281815164359379
802,brightening_attack_100_dilate_10,scene,mountain-s,1,0.06556397839638715,0.06556397839638715
803,brightening_attack_100_dilate_10,scene,mountain_snowy-s,2,0.12756679637990145,0.11990467849335446
804,brightening_attack_100_dilate_10,scene,nursery-s,6,0.16049763280460475,0.08137509433522032
805,brightening_attack_100_dilate_10,scene,oast_house-s,1,0.05385907145209087,0.05385907145209087
806,brightening_attack_100_dilate_10,scene,office-s,1,0.15120862901770882,0.15120862901770882
807,brightening_attack_100_dilate_10,scene,operating_room-s,2,0.07096101092048708,0.054182307086321685
808,brightening_attack_100_dilate_10,scene,orchard-s,1,0.09993829693639858,0.09993829693639858
809,brightening_attack_100_dilate_10,scene,pantry-s,1,0.06126116691772932,0.06126116691772932
810,brightening_attack_100_dilate_10,scene,park-s,2,0.07340656481171702,0.06968740275969772
811,brightening_attack_100_dilate_10,scene,parking_garage-indoor-s,2,0.06600189742371726,0.053607980343498535
812,brightening_attack_100_dilate_10,scene,playground-s,2,0.13349905724259134,0.1319430067607786
813,brightening_attack_100_dilate_10,scene,playroom-s,2,0.06555715414460417,0.06327860113640046
814,brightening_attack_100_dilate_10,scene,plaza-s,1,0.028764602668609137,0.028764602668609137
815,brightening_attack_100_dilate_10,scene,poolroom-home-s,7,0.14531231362570074,0.08295670107070259
816,brightening_attack_100_dilate_10,scene,reception-s,5,0.10693477850262252,0.0701417516564136
817,brightening_attack_100_dilate_10,scene,river-s,1,0.05067475018497705,0.05067475018497705
818,brightening_attack_100_dilate_10,scene,rope_bridge-s,1,0.027238091657345524,0.027238091657345524
819,brightening_attack_100_dilate_10,scene,roundabout-s,1,0.03962858828220207,0.03962858828220207
820,brightening_attack_100_dilate_10,scene,rubble-s,1,0.09612362493452067,0.09612362493452067
821,brightening_attack_100_dilate_10,scene,sandbox-s,3,0.10081182079807564,0.06529308108815117
822,brightening_attack_100_dilate_10,scene,sauna-s,1,0.16491937872743787,0.16491937872743787
823,brightening_attack_100_dilate_10,scene,shed-s,1,0.04777629488401652,0.04777629488401652
824,brightening_attack_100_dilate_10,scene,shoe_shop-s,3,0.1479110239513978,0.09421775797368348
825,brightening_attack_100_dilate_10,scene,skyscraper-s,3,0.20323772999656256,0.1456271063035957
826,brightening_attack_100_dilate_10,scene,slum-s,1,0.04157334219614756,0.04157334219614756
827,brightening_attack_100_dilate_10,scene,stadium-baseball-s,1,0.06394632873970149,0.06394632873970149
828,brightening_attack_100_dilate_10,scene,staircase-s,1,0.19739746510965536,0.19739746510965536
829,brightening_attack_100_dilate_10,scene,street-s,9,0.07319244642347301,0.056073911637535084
830,brightening_attack_100_dilate_10,scene,subway_interior-s,1,0.11481219616092328,0.11481219616092328
831,brightening_attack_100_dilate_10,scene,supermarket-s,3,0.0922366977460377,0.07618586027737599
832,brightening_attack_100_dilate_10,scene,swimming_pool-outdoor-s,1,0.07354498754493463,0.07354498754493463
833,brightening_attack_100_dilate_10,scene,theater-indoor_procenium-s,2,0.04584036634416664,0.04164572240750234
834,brightening_attack_100_dilate_10,scene,tower-s,1,0.049315557578301854,0.049315557578301854
835,brightening_attack_100_dilate_10,scene,vineyard-s,1,0.06349546074199376,0.06349546074199376
836,brightening_attack_100_dilate_10,scene,volleyball_court-outdoor-s,1,0.05458453899094843,0.05458453899094843
837,brightening_attack_100_dilate_10,scene,waiting_room-s,1,0.04224189878556072,0.04224189878556072
838,brightening_attack_100_dilate_10,scene,warehouse-indoor-s,1,0.08954084928530377,0.08954084928530377
839,brightening_attack_100_dilate_10,scene,water_tower-s,2,0.0790141071346604,0.058731259689505044
840,brightening_attack_100_dilate_10,scene,waterfall-block-s,2,0.050016064609369165,0.04870223999090997
841,brightening_attack_100_dilate_10,scene,wheat_field-s,1,0.12478592307939397,0.12478592307939397
842,brightening_attack_100_dilate_10,scene,windmill-s,3,0.10619972133798447,0.09468470538518886
843,brightening_attack_100_dilate_10,scene,window_seat-s,1,0.03020753300082909,0.03020753300082909
844,brightening_attack_100_dilate_10,scene,youth_hostel-s,2,0.03770271222660835,0.03763356820838068
845,brightening_attack_100_dilate_10,scene,zen_garden-s,2,0.19836864728505588,0.1536153029408625
846,brightening_attack_100_dilate_10,texture,banded,2,0.08065872914069765,0.06474458713907805
847,brightening_attack_100_dilate_10,texture,bumpy,1,0.09113139409498992,0.09113139409498992
848,brightening_attack_100_dilate_10,texture,chequered,4,0.1021451353820326,0.07245095564109177
849,brightening_attack_100_dilate_10,texture,cobwebbed,2,0.08963248886250377,0.07310794533878369
850,brightening_attack_100_dilate_10,texture,cracked,2,0.0553554356896888,0.04581840081770079
851,brightening_attack_100_dilate_10,texture,crosshatched,1,0.057590066767158415,0.057590066767158415
852,brightening_attack_100_dilate_10,texture,fibrous,1,0.09997357696269424,0.09997357696269424
853,brightening_attack_100_dilate_10,texture,flecked,3,0.0609266384051109,0.05210247202038545
854,brightening_attack_100_dilate_10,texture,freckled,3,0.12807260772062254,0.0813485970896894
855,brightening_attack_100_dilate_10,texture,gauzy,1,0.038341790065928,0.038341790065928
856,brightening_attack_100_dilate_10,texture,grid,2,0.12204838327623573,0.08599041793398107
857,brightening_attack_100_dilate_10,texture,grooved,1,0.06704989089537537,0.06704989089537537
858,brightening_attack_100_dilate_10,texture,interlaced,4,0.12252679806444447,0.0877338628936973
859,brightening_attack_100_dilate_10,texture,lacelike,2,0.0740832136215816,0.06938391492698717
860,brightening_attack_100_dilate_10,texture,lined,2,0.10239842824831287,0.09973290092352263
861,brightening_attack_100_dilate_10,texture,paisley,1,0.0966764600577694,0.0966764600577694
862,brightening_attack_100_dilate_10,texture,potholed,3,0.0635237314138847,0.05238019843047478
863,brightening_attack_100_dilate_10,texture,spiralled,2,0.07091007823038532,0.05498254485510856
864,brightening_attack_100_dilate_10,texture,stained,1,0.03720500582840302,0.03720500582840302
865,brightening_attack_100_dilate_10,texture,stratified,3,0.14277746936646216,0.11576026198596062
866,brightening_attack_100_dilate_10,texture,striped,2,0.11500435766429196,0.0814615407467481
867,brightening_attack_100_dilate_10,texture,waffled,2,0.05076632779801441,0.045863684547231214
868,brightening_attack_100_dilate_10,texture,woven,1,0.04250500507495035,0.04250500507495035
869,gaussian_100,color,blue-c,2,0.03209524662477311,0.026374827343795076
870,gaussian_100,color,orange-c,8,0.04887057492111218,0.025093820979859315
871,gaussian_100,color,red-c,1,0.029759706700769183,0.029759706700769183
872,gaussian_100,color,yellow-c,7,0.031128598743072687,0.019802621620916255
873,gaussian_100,object,airplane,3,0.020553814379933585,0.015878779749331294
874,gaussian_100,object,building,1,0.01511589096653191,0.01511589096653191
875,gaussian_100,object,bus,4,0.02738578524913597,0.02162425189976412
876,gaussian_100,object,car,3,0.019585367887217747,0.016298565304011827
877,gaussian_100,object,ceiling,1,0.008938120293124045,0.008938120293124045
878,gaussian_100,object,dog,1,0.026544295181394048,0.026544295181394048
879,gaussian_100,object,field,1,0.010005224059128816,0.010005224059128816
880,gaussian_100,object,grass,2,0.04534608839872315,0.032299002159526614
881,gaussian_100,object,house,4,0.024363665485635698,0.01655514224700701
882,gaussian_100,object,motorbike,2,0.02109426178409369,0.020388440952676445
883,gaussian_100,object,mountain,1,0.018290043194750298,0.018290043194750298
